9552,"40055","1","Seasonal","Halloween","2013","Halloween Pumpkin",,52,3.99,4.99,6.99,4.99,"http://www.1000steine.com/brickset/images/40055-1.jpg","No","No",0
9553,"40056","1","Seasonal","Thanksgiving","2013","Thanksgiving Feast",2,46,6.99,7.99,9.99,7.99,"http://www.1000steine.com/brickset/images/40056-1.jpg","No","No",0
9554,"40057","1","Seasonal","Fall","2013","Fall Scene",3,72,6.99,7.99,9.99,7.99,"http://www.1000steine.com/brickset/images/40057-1.jpg","No","No",0
9555,"40058","1","Seasonal","Christmas","2013","Decorating the Tree",2,110,6.99,7.99,9.99,7.99,"http://www.1000steine.com/brickset/images/40058-1.jpg","No","No",0
9556,"40059","1","Seasonal","Christmas","2013","Santa's Sleigh",2,77,6.99,7.99,9.99,7.99,"http://www.1000steine.com/brickset/images/40059-1.jpg","No","No",0
10338,"40061","1","Promotional","Monthly Mini Model Build","2013","Igloo",,40,0,0,,,"http://www.1000steine.com/brickset/images/40061-1.jpg","No","No",0
10339,"40062","1","Promotional","Monthly Mini Model Build","2013","Log Cabin",,59,0,0,,,"http://www.1000steine.com/brickset/images/40062-1.jpg","No","No",0
10340,"40063","1","Promotional","Monthly Mini Model Build","2013","Sea Turtle",,29,0,0,,,"http://www.1000steine.com/brickset/images/40063-1.jpg","No","No",0
10341,"40064","1","Promotional","Monthly Mini Model Build","2013","Lamb",,32,0,0,,,"http://www.1000steine.com/brickset/images/40064-1.jpg","No","No",0
10342,"40065","1","Promotional","Monthly Mini Model Build","2013","Kingfisher",,21,0,0,,,"http://www.1000steine.com/brickset/images/40065-1.jpg","No","No",0
10343,"40066","1","Promotional","Monthly Mini Model Build","2013","Fisherman",,37,0,0,,,"http://www.1000steine.com/brickset/images/40066-1.jpg","No","No",0
10344,"40067","1","Promotional","Monthly Mini Model Build","2013","Crab",,37,0,0,,,"http://www.1000steine.com/brickset/images/40067-1.jpg","No","No",0
10345,"40068","1","Promotional","Monthly Mini Model Build","2013","Flamingo",,31,0,0,,,"http://www.1000steine.com/brickset/images/40068-1.jpg","No","No",0
10346,"40069","1","Promotional","Monthly Mini Model Build","2013","Pirate",,44,0,0,,,"http://www.1000steine.com/brickset/images/40069-1.jpg","No","No",0
10347,"40070","1","Promotional","Monthly Mini Model Build","2013","Witch",,22,0,0,,,"http://www.1000steine.com/brickset/images/40070-1.jpg","No","No",0
10348,"40071","1","Promotional","Monthly Mini Model Build","2013","Lawn mower",,,0,0,,,"http://www.1000steine.com/brickset/images/40071-1.jpg","No","No",0
10349,"40072","1","Promotional","Monthly Mini Model Build","2013","Rocking Horse",,,0,0,,,"http://www.1000steine.com/brickset/images/40072-1.jpg","No","No",0
10350,"40073","1","Creator","","2013","Panda",,,,,,,"http://www.1000steine.com/brickset/images/40073-1.jpg","No","No",0
10351,"40074","1","Miscellaneous","","2013","{Unknown}",,,,,,,,"No","No",0
22817,"40077","1","Miscellaneous","Promotional","2013","Geoffrey",,90,4.99,,,,"http://www.1000steine.com/brickset/images/40077-1.jpg","No","No",0
22818,"40078","1","Creator","","2013","Hot Dog Stand",2,39,,,,,"http://www.1000steine.com/brickset/images/40078-1.jpg","No","No",0
22920,"40079","1","Creator","","2013","Mini VW T1 Camper Van",,76,,,,,"http://www.1000steine.com/brickset/images/40079-1.jpg","No","No",0
22408,"40080","1","Friends","","2013","Friends Pencil Holder",,138,10.49,14.99,17.99,12.99,"http://www.1000steine.com/brickset/images/40080-1.jpg","No","No",0
22607,"40081","1","Miscellaneous","Photo frames/albums","2013","LEGOLAND Picture Frame -- Florida Edition",1,122,,,,,"http://www.1000steine.com/brickset/images/40081-1.jpg","No","No",0
22828,"40081","2","Miscellaneous","Photo frames/albums","2013","LEGOLAND Picture Frame -- Deutschland Edition",,122,,,,,"http://www.1000steine.com/brickset/images/40081-2.jpg","No","No",0
22829,"40081","3","Miscellaneous","Photo frames/albums","2013","LEGOLAND Picture Frame -- Billund Edition",,122,,,,,"http://www.1000steine.com/brickset/images/40081-3.jpg","No","No",0
23392,"40081","4","Miscellaneous","Photo frames/albums","2013","LEGOLAND Picture Frame -- Malaysia Edition",,122,,,,,"http://www.1000steine.com/brickset/images/40081-4.jpg","No","No",0
23622,"40081","5","Miscellaneous","Photo frames/albums","2013","LEGOLAND Picture Frame -- Windsor Edition",,,,,,,"http://www.1000steine.com/brickset/images/40081-5.jpg","No","No",0
23762,"40081","6","Miscellaneous","Photo frames/albums","2013","LEGOLAND Picture Frame -- California Edition",,122,,,,,"http://www.1000steine.com/brickset/images/40081-6.jpg","No","No",0
23027,"40082","1","Seasonal","Christmas","2013","Christmas Tree Stand",2,115,,,,,"http://www.1000steine.com/brickset/images/40082-1.jpg","No","No",0
23028,"40083","1","Seasonal","Christmas","2013","Christmas Tree Truck",1,118,,,,,"http://www.1000steine.com/brickset/images/40083-1.jpg","No","No",0
22842,"40084","1","HERO Factory","","2013","Accessory Pack",,6,,,,,"http://www.1000steine.com/brickset/images/40084-1.jpg","No","No",0
10352,"40200","1","Miscellaneous","","2013","BMW",,,,,,,"http://www.1000steine.com/brickset/images/40200-1.jpg","No","No",0
9558,"41000","1","Friends","","2013","Water Scooter Fun",1,28,4.99,6.99,7.99,5.99,"http://www.1000steine.com/brickset/images/41000-1.jpg","No","No",0
9559,"41001","1","Friends","","2013","Mia's Magic Tricks",1,90,9.99,9.99,12.99,9.99,"http://www.1000steine.com/brickset/images/41001-1.jpg","No","No",0
9560,"41002","1","Friends","","2013","Emma's Karate Class",1,93,9.99,9.99,12.99,9.99,"http://www.1000steine.com/brickset/images/41002-1.jpg","No","No",0
9561,"41003","1","Friends","","2013","Olivia's Newborn Foal",1,70,9.99,9.99,12.99,9.99,"http://www.1000steine.com/brickset/images/41003-1.jpg","No","No",0
9562,"41004","1","Friends","","2013","Rehearsal Stage",1,198,17.99,19.99,24.99,19.99,"http://www.1000steine.com/brickset/images/41004-1.jpg","No","No",0
10260,"41005","1","Friends","","2013","Heartlake High",3,487,49.99,49.99,59.99,49.99,"http://www.1000steine.com/brickset/images/41005-1.jpg","No","No",0
10261,"41006","1","Friends","","2013","Downtown Bakery",2,253,24.99,29.99,34.99,24.99,"http://www.1000steine.com/brickset/images/41006-1.jpg","No","No",0
9563,"41007","1","Friends","","2013","Heartlake Pet Salon",2,242,29.99,29.99,39.99,29.99,"http://www.1000steine.com/brickset/images/41007-1.jpg","No","No",0
9564,"41008","1","Friends","","2013","Heartlake City Pool",2,423,39.99,39.99,49.99,39.99,"http://www.1000steine.com/brickset/images/41008-1.jpg","No","No",0
